In which country is your primary residence?,Which of the following age groups best describes you?,What is the highest level of education you've achieved?,Gender: How do you identify? - Selected Choice,The organization I work for is best classified as a:,What is your primary role? - Selected Choice,For how many years have you been in your current role?,What position did you hold prior to this? - Selected Choice,How would you rate your job satisfaction in your current role?,What would cause you to leave your current employer for a new job? Please select the top option besides pay/benefits. - Selected Choice,Which of the following best describes your industry?,Which of the following best describes your current job level?,How many people does your organization currently employ?,What department does your role fall under? - Selected Choice,"Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data preparation","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data cleansing","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data visualization","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Model selection","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Model training","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Deploying models","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Reporting and presentation","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Other (please indicate)","Does your organization allow the use of open-source software (Python/R libraries such as pandas, NumPy, etc.)?",What kinds of measures or tools does your company use to secure its software supply chains? (Select all that apply). - Selected Choice,How does your organization ensure the open-source packages are secure and meet enterprise security standards? (Select all that apply). - Selected Choice,What roadblocks are preventing your organization's use of open-source? (Select all that apply). - Selected Choice,Does your institution encourage you/your team to contribute code to open-source projects?,How do they encourage you/your team to contribute code to open-source projects?  (Select all that apply). - Selected Choice,Which of the following data science/ML tools are used inside your organization? - AWS Sagemaker,Which of the following data science/ML tools are used inside your organization? - Alteryx,Which of the following data science/ML tools are used inside your organization? - Anaconda,Which of the following data science/ML tools are used inside your organization? - Azure ML Studio,Which of the following data science/ML tools are used inside your organization? - Cloudera CDSW,Which of the following data science/ML tools are used inside your organization? - Comet,Which of the following data science/ML tools are used inside your organization? - DataBricks,Which of the following data science/ML tools are used inside your organization? - Dataiku,Which of the following data science/ML tools are used inside your organization? - DataRobot,Which of the following data science/ML tools are used inside your organization? - Domino,Which of the following data science/ML tools are used inside your organization? - Explorium,Which of the following data science/ML tools are used inside your organization? - GitHub,Which of the following data science/ML tools are used inside your organization? - Google AI Platform,Which of the following data science/ML tools are used inside your organization? - Google BigQuery,Which of the following data science/ML tools are used inside your organization? - Google Colab,Which of the following data science/ML tools are used inside your organization? - H20,Which of the following data science/ML tools are used inside your organization? - IBM Watson Studio,Which of the following data science/ML tools are used inside your organization? - JFrog Artifactory,Which of the following data science/ML tools are used inside your organization? - KNIME,Which of the following data science/ML tools are used inside your organization? - Looker,Which of the following data science/ML tools are used inside your organization? - MLFlow,Which of the following data science/ML tools are used inside your organization? - Nexus Sonotype,Which of the following data science/ML tools are used inside your organization? - PowerBI,Which of the following data science/ML tools are used inside your organization? - RStudio,Which of the following data science/ML tools are used inside your organization? - RapidMiner,Which of the following data science/ML tools are used inside your organization? - SAS,Which of the following data science/ML tools are used inside your organization? - Snowflake,Which of the following data science/ML tools are used inside your organization? - Stack Overflow,Which of the following data science/ML tools are used inside your organization? - Tableau,Which of the following data science/ML tools are used inside your organization? - Weights & Biases,Which of the following data science/ML tools are used inside your organization? - Other (please specify),Has your organization scaled back the use of open-source software in the past year due to concerns around security?,How much control do IT users have over the open-source tools and packages your company uses?,What kinds of measures or tools do you or your institution use to ensure fairness and mitigate bias in data sets and models? - Selected Choice,What kinds of measures or tools do you or your institution use to address model explainability and interpretability? (Select all that apply). - Selected Choice,Where do you conduct most of your model development and training?,Where do you deploy your models into production?,What roadblocks do you face when moving models to a production environment? (Select all that apply). - Selected Choice,"In your opinion, what are the most important skills/areas of expertise missing in the data science/ML area of your organization? (Select all that apply). - Selected Choice",Do you believe the government should play a larger role in strengthening technological innovation and manufacturing in your country?,Which of the following governmental incentives do you support? (Select all that apply).,Attracting and retaining employees has challenged the technology industry more than ever before. How concerned is your organization about the potential impact of a talent shortage?,What are you most concerned about with regard to the current workforce talent shortage? Please select your top three concerns. - Selected Choice,Which of the following steps is your organization taking to address the current workforce talent shortage? (Select all that apply). - Selected Choice,What do you think are the biggest barriers to the successful enterprise adoption of data science? (Select all that apply). - Selected Choice,Which of the following best describes your specialization or field of research?,"What topics, tools, or skills is your institution teaching students of data science and machine learning? (Select all that apply).",How often is bias in AI/ML/data science taught in classes or lectures?,What types of AI/ML/data science bias are taught in classes or lectures? (Select all that apply). - Selected Choice,What types of bias have you personally encountered in your work? (Select all that apply). - Selected Choice,How often are topics related to open-source security taught in classes or lectures?,"What topics, tools, or skills are in covered your courses in preparation for entering the data science/ML field? (Select all that apply).",How often is bias in AI/ML/data science discussed in classes or lectures?,What types of AI/ML/data science bias are covered in your classes or lectures? (Select all that apply). - Selected Choice,What types of bias have you personally encountered in your work? (Select all that apply). - Selected Choice,"In your opinion, what is the biggest obstacle to obtaining the experience required for a career in data science or related fields? - Selected Choice",How often are topics related to open-source security taught in classes or lectures?,What is the ideal setting that you would like to work in? - Selected Choice,How often do you use the following languages? - Python,How often do you use the following languages? - R,How often do you use the following languages? - Java,How often do you use the following languages? - JavaScript,How often do you use the following languages? - C/C++,How often do you use the following languages? - C#,How often do you use the following languages? - Julia,How often do you use the following languages? - HTML/CSS,How often do you use the following languages? - Bash/Shell,How often do you use the following languages? - SQL,How often do you use the following languages? - Go,How often do you use the following languages? - PHP,How often do you use the following languages? - Rust,How often do you use the following languages? - TypeScript,How often do you use the following languages? - Other (please indicate below),What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Speed of innovation,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Most economical option,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Most useful tools for my needs,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Avoid vendor lock-in,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Product quality,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Offers security,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Other (please indicate),What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Enable non-experts to train machine learning models,What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Quickly and efficiently tune very many hyperparameters,What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Help choose the best model types to solve specific problems,"What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Speed up the ML pipeline by automating certain workflows (data cleaning, etc.)","What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Tune the model once performance (such as accuracy, etc.) starts to degrade",What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Other (please indicate),What do you think is the biggest problem in the data science/AI/ML space today? - Selected Choice,What tools and resources do you feel are lacking for data scientists who want to learn and develop their skills? (Select all that apply). - Selected Choice,How do you typically learn about new tools and topics relevant to your role? (Select all that apply). - Selected Choice,What are you most hoping to see from the data science industry this year? - Selected Choice,What do you believe is the biggest challenge in the open-source community today? - Selected Choice,"Have supply chain disruption problems, such as the ongoing chip shortage, impacted your access to computing resources?"
United States,26-41,Bachelor's degree,Male,Commercial (for-profit) entity,Developer,10+ years,,Very satisfied ,More responsibility/opportunity for career advancement,Insurance,Associate,"1,001-3,000",IT,50,50,0,0,0,0,0,0,Yes,"Vulnerability and security scanning software,We create and use custom and proprietary software",We use a managed repository,,Yes,Funding specific to OS project development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, we scaled back after the Log4j vulnerability",IT controls most company open-source tools and packages,We evaluate data collection methods according to internally-set standards,We do not use any measures or tools to ensure model explainability or interpretability,Local laptop,I do not deploy models into production,Re-coding models from Python/R to another language,Ethics in data science/machine learning,No,More funding for STEM/tech schooling,Very concerned,"Customer service ,Our ability to meet business demands ,Diversity and inclusion hiring objectives ",Train current employees,Unrealistic expectations for results,,,,,,,,,,,,,,Frequently,,Frequently,,Rarely,Rarely,,Frequently,Always,Always,Rarely,Always,,,,,,,,,,,,,,,,,,,,,,
Malawi,26-41,Master's degree,Male,Educational institution,System Administrator ,1-2 years,,Moderately satisfied ,More access to professional training/development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science and Engineering (technology),"Business knowledge,Communication skills,Development languages in addition to Python/R,Probability and statistics,Business analytics,Big data management,Machine learning,Deep learning,NLP,Advanced mathematics,Data visualization,Ethics in data science/machine learning,Computer vision/image processing,Computer systems,Python,R,JavaScript,SQL,Go lang ,Proprietary tools (ex. Tableau, Google Colab, SAS, MATLAB, etc)","Frequently, in multiple classes and lectures.","Confirmation bias,Algorithmic bias,Sample bias,Prejudice bias,Measurement bias,Exclusion bias,Outlier bias","Algorithmic bias,Sample bias,Prejudice bias,Measurement bias,Exclusion bias,Outlier bias","Often, but only during a specific class",,,,,,,,Frequently,Sometimes,Never,Sometimes,Rarely,Rarely,Never,Frequently,Always,Always,Rarely,Always,Sometimes,,,,,,,,,,,,,,,,,,,,,
United States,42-57,Master's degree,Male,Not-for-profit organization,Business Analyst,7-8 years,,Moderately satisfied ,More responsibility/opportunity for career advancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,18-25,Bachelor's degree,Male,Educational institution,Data Scientist,,,Slightly satisfied ,More access to professional training/development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,18-25,Doctoral degree,Male,Commercial (for-profit) entity,System Administrator ,1-2 years,,Moderately satisfied ,N/A - I would not leave my current position,Consulting,Manager,"201-1,000",Operations,10,15,20,25,10,5,15,0,Yes,"Vulnerability and security scanning software,We create and use custom and proprietary software,We have and use SBOMs,We only use source-verified packages","We use a managed repository,Manual checks against a vulnerability database,We are not securing our open-source pipeline",,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,18-25,Bachelor's degree,Male,Educational institution,Data Scientist,3-4 years,,Moderately satisfied ,More responsibility/opportunity for career advancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Astronomy,"Machine learning,Data visualization,Python,R,Proprietary tools (ex. Tableau, Google Colab, SAS, MATLAB, etc)","Often, but only during a specific class about ethics. ","Confirmation bias,Sample bias,Measurement bias","Confirmation bias,Algorithmic bias,Sample bias,Exclusion bias,Outlier bias",It hasn't come up in any discussions or lectures,,,,,,,,Always,Sometimes,Never,Never,Frequently,Never,Rarely,Sometimes,Always,Frequently,,,,,,30,10,10,50,0,0,0,5,2,4,3,1,6,Lack of diversity and inclusion in the profession,"Hands-on projects,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Community platforms and forums",Further innovation in the open-source data science community,Talent shortage,Yes
United States,26-41,Doctoral degree,Male,Commercial (for-profit) entity,Data Scientist,1-2 years,I was a student,Very satisfied ,Other (please indicate below),Manufacturing,Manager,"1,001-3,000",Research and Development  ,15,15,20,20,10,5,15,0,Yes,"We create and use custom and proprietary software,I'm not sure","I'm not sure or not aware of any measures,Other (please indicate below)",,No,,Not Interested In,I'm Not Sure,Currently Using,Interested In,I'm Not Sure,I'm Not Sure,Interested In,I'm Not Sure,Not Interested In,I'm Not Sure,I'm Not Sure,Not Interested In,Interested In,I'm Not Sure,Interested In,I'm Not Sure,Not Interested In,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,Plans to Use,I'm Not Sure,Not Interested In,Interested In,I'm Not Sure,Not Interested In,I'm Not Sure,,"No, we have not scaled back",IT has no oversight of company open-source tools and packages,We do not have standards for fairness and bias mitigation in data sets and models,"We only use low-interpretability models in low-risk scenarios,We perform a series of controlled tests to assess model interpretability",Local laptop,On-premises local server,"Re-coding models from Python/R to another language,A skills gap in my organization (Data engineering, Docker, Kubernetes, etc.),Model decay or data drift","Engineering skills,Deep learning,Model deployment",Yes,"More funding for technology companies,More funding for STEM/tech schooling,More regulation of big tech companies ",Moderately concerned,"Employee turnover,Our ability to meet business demands ,Ability to recruit/retain technical talent ","Permitting or expanding remote work options,Increase salaries","Unrealistic expectations for results,Other (please indicate below)",,,,,,,,,,,,,,Always,Sometimes,Never,Rarely,Frequently,Never,Never,Rarely,Sometimes,Sometimes,Never,Never,Never,Never,,50,30,20,0,0,0,0,5,2,3,1,4,6,Advanced information warfare ,Mentorship opportunities,"Reading technical books, blogs, newsletters, and papers",More resources given to data science teams within organizations,Talent shortage,No
Bolivia,26-41,Master's degree,Male,Commercial (for-profit) entity,Product Manager,1-2 years,,Moderately satisfied ,More access to professional training/development,Finance,Manager,"201-1,000",Other (please indicate below),10,30,15,10,10,10,15,0,Yes,I'm not sure,"We are not securing our open-source pipeline,Other (please indicate below)",,No,,Plans to Use,Interested In,Currently Using,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,Not Interested In,Interested In,I'm Not Sure,I'm Not Sure,I'm Not Sure,Plans to Use,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,Currently Using,Currently Using,I'm Not Sure,I'm Not Sure,I'm Not Sure,Currently Using,I'm Not Sure,I'm Not Sure,Currently Using,"No, we have not scaled back",IT has no oversight of company open-source tools and packages,None currently,"We use statistical inferential tests to assess variable fidelity,We perform a series of controlled tests to assess model interpretability,Other (please indicate below)",Local desktop/workstation,On-premises local server,"Re-coding models from Python/R to another language,Securing data connectivity,Securing network connectivity,Managing package dependencies and environments","Business knowledge,Communication skills,Probability and statistics",Yes,N/A - none,Slightly concerned,"Employee turnover,Recruiting and talent acquisition,Ability to recruit/retain technical talent ",Increase salaries,"Unrealistic expectations for results,Insufficient investment in data engineering and tooling to enable the production of good models",,,,,,,,,,,,,,Sometimes,Always,Never,Never,Never,Never,Never,Rarely,Rarely,Frequently,,Never,Never,Never,,20,30,10,30,10,0,0,4,2,5,3,1,6,Impacts to individual privacy,"Hands-on projects,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Paid online courses (e.g. Coursera, EdX)",More resources given to data science teams within organizations,Security vulnerabilities,I'm not sure
United States,42-57,Master's degree,Female,Government agency,Business Analyst,1-2 years,,Very satisfied ,More responsibility/opportunity for career advancement,Government,Senior,"201-1,000",Other (please indicate below),15,20,20,0,0,0,45,0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,26-41,Master's degree,Female,Commercial (for-profit) entity,Data Engineer,3-4 years,,Very satisfied ,More access to professional training/development,Technology,Director,"1,001-3,000",Data Science ,20,10,20,20,10,10,10,0,Yes,"Vulnerability and security scanning software,We create and use custom and proprietary software","We use a vulnerability scanner,We use a managed repository",,Yes,Additional time dedicated to contributing to OS projects,I'm Not Sure,I'm Not Sure,I'm Not Sure,Currently Using,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,,"Yes, we scaled back before the Log4j vulnerability",IT controls all company open-source tools and packages,We have a Center of Excellence,"We use statistical inferential tests to assess variable fidelity,We perform a series of controlled tests to assess model interpretability",Local desktop/workstation,In the cloud,"Access to compute resources,Securing data connectivity,Securing network connectivity,Managing package dependencies and environments,Moving to the cloud","Engineering skills,Advanced mathematics,Data visualization,Computer vision/image processing,Machine learning,Computer systems,Python,JavaScript,SQL",Yes,More funding for technology companies,Very concerned,"Recruiting and talent acquisition,Our ability to meet business demands ,Ability to recruit/retain technical talent ","Increase salaries,Improve benefits,Decrease job requirements,Increase automation","Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Always,Sometimes,Always,Always,Frequently,Always,Never,Always,Never,Always,Never,Rarely,Never,Never,,20,10,20,10,20,20,0,2,3,4,1,5,6,A reduction in job opportunities caused by automation,Community engagement and learning platforms,"Reading technical books, blogs, newsletters, and papers,Paid online courses (e.g. Coursera, EdX)",New optimized models that allow for more complex computations to be conducted faster,Security vulnerabilities,No
United States,68,Master's degree,Male,,Other (please indicate below),10+ years,,,Other (please indicate below),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,26-41,Master's degree,Male,Commercial (for-profit) entity,Business Analyst,<1 years,,Very satisfied ,More flexibility with my work hours,Finance,Manager,"10,001",Other (please indicate below),30,20,20,10,5,5,10,0,Yes,"Manual model and application audits,Vulnerability and security scanning software",We use a vulnerability scanner,,No,,Plans to Use,Plans to Use,Currently Using,Plans to Use,Plans to Use,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,Plans to Use,Plans to Use,Plans to Use,Plans to Use,Plans to Use,I'm Not Sure,I'm Not Sure,Currently Using,I'm Not Sure,I'm Not Sure,I'm Not Sure,Currently Using,Currently Using,Currently Using,Currently Using,Plans to Use,Not Interested In,Currently Using,I'm Not Sure,,"No, we have increased use",IT controls all company open-source tools and packages,We perform a suite of statistical fairness tests,"We use statistical inferential tests to assess variable fidelity,We only use low-interpretability models in low-risk scenarios,We perform a series of controlled tests to assess model interpretability",On-premises local server,On-premises local server,"Meeting IT/InfoSec standards,Access to compute resources,Securing data connectivity,Managing package dependencies and environments,Model decay or data drift","Computer vision/image processing,Big data management",Yes,More funding for STEM/tech schooling,Slightly concerned,"Employee turnover,Recruiting and talent acquisition,Ability to recruit/retain technical talent ",Increase salaries,"Unrealistic expectations for results,Insufficient investment in data engineering and tooling to enable the production of good models",,,,,,,,,,,,,,Sometimes,Frequently,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Frequently,Never,Rarely,Sometimes,Never,,30,20,30,10,10,0,0,3,4,1,2,5,6,Social impacts from bias in data and models,"Tailored learning paths,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Paid online courses (e.g. Coursera, EdX)",New optimized models that allow for more complex computations to be conducted faster,Security vulnerabilities,No
Spain,26-41,Master's degree,Male,Commercial (for-profit) entity,Other (please indicate below),7-8 years,,Very satisfied ,Other (please indicate below),Energy,Senior,"10,001",Research and Development  ,50,30,0,0,0,0,20,0,Yes,I'm not sure,We use a managed repository,,Yes,Team members dedicated to contributing to OS projects,,,Currently Using,,,,,,,,,Currently Using,,,,,,,,,,,Currently Using,,,,,,,,,I'm not sure,IT controls most company open-source tools and packages,We evaluate data collection methods according to internally-set standards,I'm not sure,Local laptop,I do not deploy models into production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,26-41,Bachelor's degree,Female,Commercial (for-profit) entity,Product Manager,5-6 years,,Slightly satisfied ,More flexibility with my work hours,Electronics,Manager,"201-1,000",Operations,50,50,0,0,0,0,0,0,Yes,We create and use custom and proprietary software,We use a managed repository,,Yes,Funding specific to OS project development,Interested In,Plans to Use,Interested In,Plans to Use,Interested In,Plans to Use,Interested In,Interested In,Interested In,Plans to Use,Plans to Use,Interested In,Not Interested In,Interested In,Interested In,Plans to Use,Interested In,Plans to Use,Plans to Use,Currently Using,Plans to Use,Interested In,Interested In,Plans to Use,Not Interested In,Plans to Use,Plans to Use,Plans to Use,Currently Using,Plans to Use,,"Yes, we scaled back after the Log4j vulnerability",IT controls most company open-source tools and packages,We evaluate data collection methods according to internally-set standards,We perform a series of controlled tests to assess model interpretability,Local laptop,On-premises local server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,58-67,Doctoral degree,Male,Commercial (for-profit) entity,Research Scientist,5-6 years,,Extremely satisfied,N/A - I would not leave my current position,Professional Services,C-Suite/Owner,1-200,Other (please indicate below),20,5,20,3,0,2,30,20,Yes,"Manual model and application audits,We only use source-verified packages",Other (please indicate below),,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,26-41,Some college,Male,Government agency,Other (please indicate below),10+ years,,Not at all satisfied ,Other (please indicate below),Government,Entry-level,"10,001",Other (please indicate below),60,10,10,0,0,0,20,0,No,Vulnerability and security scanning software,,"Lack of knowledge or understanding,Fear of vulnerabilities, potential exposures, or risks,Organization doesn't have strong IT governance in place,Open-source software is deemed insecure, so it's not allowed",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I'm not sure,IT controls all company open-source tools and packages,None currently,None currently,I'm not sure,I'm not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,26-41,Bachelor's degree,Male,Commercial (for-profit) entity,Data Engineer,<1 years,,Very satisfied ,More responsibility/opportunity for career advancement,Manufacturing,Senior,"5,001-10,000",IT,10,20,20,0,0,20,30,0,Yes,We only use source-verified packages,We use a managed repository,,No,,,,Currently Using,,,,,,,,,,,,,,,,,,,,Currently Using,,,Currently Using,,,,,,"No, we have not scaled back",IT controls all company open-source tools and packages,We evaluate data collection methods according to internally-set standards,"Model outcomes must be applicable to all related groups and treatments in test sample (i.e., no cherry picking data)",Local laptop,On-premises local server,Meeting IT/InfoSec standards,"Communication skills,Computer vision/image processing,Deep learning",Yes,"More funding for technology companies,More funding for STEM/tech schooling",Moderately concerned,"Recruiting and talent acquisition,Diversity and inclusion hiring objectives ,Ability to recruit/retain technical talent ","Permitting or expanding remote work options,Train current employees,Increase automation","Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Always,,,,,,,,,Always,,,,,,10,20,20,0,30,20,0,2,3,1,4,5,6,A reduction in job opportunities caused by automation,"Community engagement and learning platforms,Hands-on projects,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",New optimized models that allow for more complex computations to be conducted faster,Security vulnerabilities,No
Slovenia,26-41,Master's degree,Male,Commercial (for-profit) entity,Data Scientist,3-4 years,,Very satisfied ,N/A - I would not leave my current position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,42-57,Master's degree,Male,Educational institution,Research Scientist,1-2 years,,Very satisfied ,More flexibility with my work hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science and Engineering (technology),"Development languages in addition to Python/R,Business analytics,Machine learning,Deep learning,Data visualization,Ethics in data science/machine learning,Computer vision/image processing,Computer systems,Python,R,Proprietary tools (ex. Tableau, Google Colab, SAS, MATLAB, etc)","Frequently, in multiple classes and lectures.","AI/ML/data science bias is not taught in my classes or lectures,Algorithmic bias,Measurement bias",I have not encountered bias,"Sometimes, when there is a specific lecture",,,,,,,,Always,Sometimes,Sometimes,Sometimes,Sometimes,,,,,,,Sometimes,,,,9,9,8,8,8,50,8,1,2,4,3,5,6,Impacts to individual privacy,"Community engagement and learning platforms,Hands-on projects","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Community platforms and forums",Further innovation in the open-source data science community,Security vulnerabilities,I'm not sure
United States,26-41,Doctoral degree,Male,Commercial (for-profit) entity,Data Scientist,3-4 years,,Very satisfied ,More responsibility/opportunity for career advancement,Entertainment,Senior,"10,001",Center of Excellence,20,20,30,3,5,2,20,0,Yes,I'm not sure,We use a vulnerability scanner,,Yes,Additional time dedicated to contributing to OS projects,Plans to Use,I'm Not Sure,Interested In,Not Interested In,Not Interested In,Not Interested In,Currently Using,I'm Not Sure,Not Interested In,I'm Not Sure,I'm Not Sure,Currently Using,Not Interested In,Not Interested In,Not Interested In,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,Currently Using,Currently Using,I'm Not Sure,Not Interested In,Currently Using,I'm Not Sure,Not Interested In,Not Interested In,Currently Using,Currently Using,I'm Not Sure,,"No, we have not scaled back",IT controls minimal company open-source tools and packages,We have a Center of Excellence,We use statistical inferential tests to assess variable fidelity,In the cloud,In the cloud,Other (please indicate below),"Communication skills,Probability and statistics,Data visualization,Machine learning,Python,SQL",Yes,More funding for STEM/tech schooling,Not at all concerned,"Employee turnover,Ability to recruit/retain technical talent ,We are not concerned with the workforce shortage","Permitting or expanding remote work options,Partner with schools/universities to encourage talent to apply,Increase automation","Unrealistic expectations for results,Insufficient investment in data engineering and tooling to enable the production of good models,Other (please indicate below)",,,,,,,,,,,,,,Always,Sometimes,Never,Rarely,Never,Never,Never,Sometimes,Frequently,Frequently,Never,Never,Never,Never,Sometimes,15,40,25,10,5,5,0,5,2,3,4,1,6,Lack of diversity and inclusion in the profession,Mentorship opportunities,"Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX),Community platforms and forums",Further innovation in the open-source data science community,Undermanagement ,No
United Kingdom,26-41,Doctoral degree,Male,Commercial (for-profit) entity,Professor/Instructor/Researcher,1-2 years,Professor/Instructor/Researcher,Not at all satisfied ,More access to professional training/development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
